 "entity_uri" , "entity_lable" ,
 "http://purl.obolibrary.org/obo/SO_0001645" , "genetic_marker" ,
 "http://purl.obolibrary.org/obo/SO_0000394" , "U4atac_snRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000293" , "engineered_foreign_repetitive_element" ,
 "http://purl.obolibrary.org/obo/SO_0000858" , "orthologous" ,
 "http://purl.obolibrary.org/obo/SO_0000012" , "scRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001523" , "duplication_attribute" ,
 "http://purl.obolibrary.org/obo/SO_0000880" , "polycistronic" ,
 "http://purl.obolibrary.org/obo/SO_0001411" , "biological_region" ,
 "http://purl.obolibrary.org/obo/SO_0001698" , "ASPE_primer" ,
 "http://purl.obolibrary.org/obo/SO_0000170" , "RNApol_II_promoter" ,
 "http://purl.obolibrary.org/obo/SO_0001207" , "T7_RNA_Polymerase_Promoter" ,
 "http://purl.obolibrary.org/obo/SO_0001510" , "intrachromosomal" ,
 "http://purl.obolibrary.org/obo/SO_0000215" , "cysteine_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001195" , "R_GNA_oligo" ,
 "http://purl.obolibrary.org/obo/SO_1000102" , "sequence_variant_affecting_level_of_translational_product" ,
 "http://purl.obolibrary.org/obo/SO_0000515" , "J_heptamer" ,
 "http://purl.obolibrary.org/obo/SO_0000305" , "modified_DNA_base" ,
 "http://purl.obolibrary.org/obo/SO_0002064" , "LINE1_insertion" ,
 "http://purl.obolibrary.org/obo/SO_0000903" , "endogenous_retroviral_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000132" , "reverse_primer" ,
 "http://purl.obolibrary.org/obo/SO_0000017" , "PSE_motif" ,
 "http://purl.obolibrary.org/obo/SO_0001091" , "non_covalent_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0001949" , "H4R3_dimethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001399" , "modified_L_serine" ,
 "http://purl.obolibrary.org/obo/SO_1000148" , "inversion_cum_translocation" ,
 "http://purl.obolibrary.org/obo/SO_0001351" , "five_methyl_2_thiouridine" ,
 "http://purl.obolibrary.org/obo/SO_0001252" , "RH_map" ,
 "http://purl.obolibrary.org/obo/SO_0000877" , "alternatively_spliced" ,
 "http://purl.obolibrary.org/obo/SO_0001391" , "modified_L_glutamic_acid" ,
 "http://purl.obolibrary.org/obo/SO_0001157" , "DMv4_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000676" , "canonical_three_prime_splice_site" ,
 "http://purl.obolibrary.org/obo/SO_0001478" , "promoter_trap_construct" ,
 "http://purl.obolibrary.org/obo/SO_0001105" , "polypeptide_ligand_contact" ,
 "http://purl.obolibrary.org/obo/SO_0000681" , "aberrant_processed_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000855" , "orthologous_region" ,
 "http://purl.obolibrary.org/obo/SO_0002100" , "IG_C_pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_0000955" , "double_stranded_DNA_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0000552" , "Shine_Dalgarno_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000583" , "pre_edited_region" ,
 "http://purl.obolibrary.org/obo/SO_0001908" , "internal_feature_elongation" ,
 "http://purl.obolibrary.org/obo/SO_0001375" , "three_two_prime_O_dimethyluridine" ,
 "http://purl.obolibrary.org/obo/SO_0000389" , "spot_42_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0001479" , "enhancer_trap_construct" ,
 "http://purl.obolibrary.org/obo/SO_0001060" , "sequence_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001026" , "genome" ,
 "http://purl.obolibrary.org/obo/SO_0002135" , "TR_D_Gene" ,
 "http://purl.obolibrary.org/obo/SO_0002048" , "disabled_reading_frame" ,
 "http://purl.obolibrary.org/obo/SO_0001866" , "BAC_read_contig" ,
 "http://purl.obolibrary.org/obo/SO_0001104" , "catalytic_residue" ,
 "http://purl.obolibrary.org/obo/SO_0000720" , "foreign_transposable_element" ,
 "http://purl.obolibrary.org/obo/SO_0000331" , "STS" ,
 "http://purl.obolibrary.org/obo/SO_0001277" , "modified_uridine" ,
 "http://purl.obolibrary.org/obo/SO_0001318" , "epoxyqueuosine" ,
 "http://purl.obolibrary.org/obo/SO_0001322" , "seven_aminomethyl_seven_deazaguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0000800" , "assortment_derived_duplication" ,
 "http://purl.obolibrary.org/obo/SO_0000437" , "assortment_derived_duplication" ,
 "http://purl.obolibrary.org/obo/SO_0001138" , "gamma_turn" ,
 "http://purl.obolibrary.org/obo/SO_0001702" , "histone_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0002117" , "<new term>" ,
 "http://purl.obolibrary.org/obo/SO_1000161" , "unoriented_interchromosomal_transposition" ,
 "http://purl.obolibrary.org/obo/SO_0001971" , "zinc_finger_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0000060" , "compound_chromosome_arm" ,
 "http://purl.obolibrary.org/obo/SO_0002040" , "vaultRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000340" , "chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0001182" , "iron_responsive_element" ,
 "http://purl.obolibrary.org/obo/SO_0001537" , "structural_variant" ,
 "http://purl.obolibrary.org/obo/SO_1000013" , "T_to_C_transition" ,
 "http://purl.obolibrary.org/obo/SO_0001946" , "H2BK15_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001347" , "one_methylpseudouridine" ,
 "http://purl.obolibrary.org/obo/SO_0000668" , "EST_match" ,
 "http://purl.obolibrary.org/obo/SO_0001814" , "coding_variant_quality" ,
 "http://purl.obolibrary.org/obo/SO_0000275" , "snoRNA" ,
 "http://purl.obolibrary.org/obo/SO_1000101" , "mutation_causing_polypeptide_C_terminal_elongation" ,
 "http://purl.obolibrary.org/obo/SO_0000924" , "insert_GC" ,
 "http://purl.obolibrary.org/obo/SO_0000899" , "nuclear_mitochondrial" ,
 "http://purl.obolibrary.org/obo/SO_0000989" , "class_II_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0001654" , "nucleotide_to_protein_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0000772" , "genomic_island" ,
 "http://purl.obolibrary.org/obo/SO_0001096" , "polypeptide_copper_ion_contact_site" ,
 "http://purl.obolibrary.org/obo/SO_0001337" , "methylwyosine" ,
 "http://purl.obolibrary.org/obo/SO_0000168" , "restriction_enzyme_cut_site" ,
 "http://purl.obolibrary.org/obo/SO_0000956" , "single_stranded_DNA_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0000449" , "random_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0000202" , "three_prime_coding_exon" ,
 "http://purl.obolibrary.org/obo/SO_0001140" , "gamma_turn_inverse" ,
 "http://purl.obolibrary.org/obo/SO_0001244" , "pre_miRNA" ,
 "http://purl.obolibrary.org/obo/SO_0001357" , "uridine_five_oxyacetic_acid_methyl_ester" ,
 "http://purl.obolibrary.org/obo/SO_0002127" , "lncRNA_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000054" , "aneuploid" ,
 "http://purl.obolibrary.org/obo/SO_1000047" , "paracentric_inversion" ,
 "http://purl.obolibrary.org/obo/SO_0002126" , "IG_V_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001694" , "single_strand_restriction_enzyme_cleavage_site" ,
 "http://purl.obolibrary.org/obo/SO_0001863" , "GTT_trinucleotide_repeat" ,
 "http://purl.obolibrary.org/obo/SO_0001440" , "tryptophan" ,
 "http://purl.obolibrary.org/obo/SO_0005852" , "gene_subarray" ,
 "http://purl.obolibrary.org/obo/SO_1000092" , "sequence_variant_causing_complex_change_of_translational_product" ,
 "http://purl.obolibrary.org/obo/SO_0000482" , "vertebrate_immunoglobulin_T_cell_receptor_gene_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001179" , "U3_snoRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000666" , "mobile_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001607" , "conservative_amino_acid_substitution" ,
 "http://purl.obolibrary.org/obo/SO_0000438" , "gene_not_polyadenylated" ,
 "http://purl.obolibrary.org/obo/SO_0001926" , "anti_ARRET" ,
 "http://purl.obolibrary.org/obo/SO_0001278" , "one_methylinosine" ,
 "http://purl.obolibrary.org/obo/SO_0000556" , "five_prime_D_recombination_signal_sequence" ,
 "http://purl.obolibrary.org/obo/SO_1000175" , "partially_characterized_chromosomal_mutation" ,
 "http://purl.obolibrary.org/obo/SO_1000081" , "sequence_variant_affecting_rate_of_transcription" ,
 "http://purl.obolibrary.org/obo/SO_0000290" , "dinucleotide_repeat_microsatellite_feature" ,
 "http://purl.obolibrary.org/obo/SO_0000451" , "gene_with_polyadenylated_mRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000257" , "aspartyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_1000099" , "sequence_variant_causing_polypeptide_elongation" ,
 "http://purl.obolibrary.org/obo/SO_0000787" , "clone_attribute" ,
 "http://purl.obolibrary.org/obo/SO_0002115" , "pseudogenic_transcript_with_retained_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001761" , "variant_quality" ,
 "http://purl.obolibrary.org/obo/SO_0002052" , "dominant_negative_variant" ,
 "http://purl.obolibrary.org/obo/SO_0002068" , "SVA_deletion" ,
 "http://purl.obolibrary.org/obo/SO_0001294" , "N4_N4_2_prime_O_trimethylcytidine" ,
 "http://purl.obolibrary.org/obo/SO_0002094" , "non_allelic_homologous_recombination_region" ,
 "http://purl.obolibrary.org/obo/SO_0000070" , "inside_intron_antiparallel" ,
 "http://purl.obolibrary.org/obo/SO_0001319" , "galactosyl_queuosine" ,
 "http://purl.obolibrary.org/obo/SO_0001368" , "five_carbamoylmethyl_two_prime_O_methyluridine" ,
 "http://purl.obolibrary.org/obo/SO_0001957" , "RNA_stability_element" ,
 "http://purl.obolibrary.org/obo/SO_0001979" , "RNA_stability_element" ,
 "http://purl.obolibrary.org/obo/SO_1000142" , "dexstrosynaptic_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0000189" , "non_LTR_retrotransposon" ,
 "http://purl.obolibrary.org/obo/SO_0002015" , "3_prime_UTR_truncation" ,
 "http://purl.obolibrary.org/obo/SO_0001321" , "seven_cyano_seven_deazaguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0000420" , "five_prime_terminal_inverted_repeat" ,
 "http://purl.obolibrary.org/obo/SO_0000879" , "dicistronic" ,
 "http://purl.obolibrary.org/obo/SO_0001044" , "nuclear_mt_pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_0001762" , "variant_origin" ,
 "http://purl.obolibrary.org/obo/SO_0000355" , "haplotype_block" ,
 "http://purl.obolibrary.org/obo/SO_0001847" , "forkhead_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000349" , "protein_match" ,
 "http://purl.obolibrary.org/obo/SO_0001062" , "propeptide" ,
 "http://purl.obolibrary.org/obo/SO_0000087" , "nuclear_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000911" , "predicted_by_ab_initio_computation" ,
 "http://purl.obolibrary.org/obo/SO_0000766" , "pyrrolysyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000837" , "UTR_region" ,
 "http://purl.obolibrary.org/obo/SO_0005847" , "cassette_array_member" ,
 "http://purl.obolibrary.org/obo/SO_0000123" , "transcriptionally_regulated" ,
 "http://purl.obolibrary.org/obo/SO_0001734" , "H3K4_methylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001793" , "clone_end" ,
 "http://purl.obolibrary.org/obo/SO_0002066" , "mobile_element_deletion" ,
 "http://purl.obolibrary.org/obo/SO_1000043" , "Robertsonian_fusion" ,
 "http://purl.obolibrary.org/obo/SO_0002043" , "miR_encoding_Y_RNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000590" , "SRP_RNA" ,
 "http://purl.obolibrary.org/obo/SO_0000282" , "mRNA_with_minus_1_frameshift" ,
 "http://purl.obolibrary.org/obo/SO_0001226" , "gene_silenced_by_histone_methylation" ,
 "http://purl.obolibrary.org/obo/SO_0000248" , "sequence_length_variation" ,
 "http://purl.obolibrary.org/obo/SO_0000945" , "attR_site" ,
 "http://purl.obolibrary.org/obo/SO_0001838" , "novel_sequence_insertion" ,
 "http://purl.obolibrary.org/obo/SO_0001190" , "TNA" ,
 "http://purl.obolibrary.org/obo/SO_0002156" , "CArG_box" ,
 "http://purl.obolibrary.org/obo/SO_0000734" , "exemplar_mRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000194" , "LINE_element" ,
 "http://purl.obolibrary.org/obo/SO_0002090" , "3_prime_UTR_intron_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000862" , "capped_mRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000844" , "RNApol_II_promoter_region" ,
 "http://purl.obolibrary.org/obo/SO_0000773" , "pathogenic_island" ,
 "http://purl.obolibrary.org/obo/SO_0001360" , "five_methoxycarbonylmethyluridine" ,
 "http://purl.obolibrary.org/obo/SO_0001669" , "RNApol_II_core_promoter" ,
 "http://purl.obolibrary.org/obo/SO_0000314" , "direct_repeat" ,
 "http://purl.obolibrary.org/obo/SO_0001197" , "S_GNA_oligo" ,
 "http://purl.obolibrary.org/obo/SO_0001526" , "base_call_error_correction" ,
 "http://purl.obolibrary.org/obo/SO_0001947" , "H3R2_monomethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001238" , "major_TSS" ,
 "http://purl.obolibrary.org/obo/SO_0000469" , "post_translationally_regulated_by_protein_modification" ,
 "http://purl.obolibrary.org/obo/SO_0001262" , "overlapping_EST_set" ,
 "http://purl.obolibrary.org/obo/SO_0000071" , "inside_intron_parallel" ,
 "http://purl.obolibrary.org/obo/SO_0000718" , "blocked_reading_frame" ,
 "http://purl.obolibrary.org/obo/SO_0001535" , "p_element" ,
 "http://purl.obolibrary.org/obo/SO_0002099" , "T_cell_receptor_pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_1001288" , "stop_codon_signal" ,
 "http://purl.obolibrary.org/obo/SO_0000448" , "three_prime_UTR_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001511" , "interchromosomal" ,
 "http://purl.obolibrary.org/obo/SO_0000582" , "rRNA_cleavage_snoRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0002104" , "TR_J_pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_0000158" , "fosmid" ,
 "http://purl.obolibrary.org/obo/SO_0001801" , "tasiRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001433" , "three_prime_RACE_clone" ,
 "http://purl.obolibrary.org/obo/SO_0000777" , "pseudogenic_rRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000675" , "canonical_splice_site" ,
 "http://purl.obolibrary.org/obo/SO_0000391" , "U1_snRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000016" , "BREu_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000893" , "silenced" ,
 "http://purl.obolibrary.org/obo/SO_0001112" , "antiparallel_beta_strand" ,
 "http://purl.obolibrary.org/obo/SO_0001346" , "five_two_prime_O_dimethyluridine" ,
 "http://purl.obolibrary.org/obo/SO_0001508" , "alteration_attribute" ,
 "http://purl.obolibrary.org/obo/SO_0000223" , "methionine_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0002046" , "FRE" ,
 "http://purl.obolibrary.org/obo/SO_0001987" , "downstream_transcript_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001333" , "peroxywybutosine" ,
 "http://purl.obolibrary.org/obo/SO_0000285" , "foreign_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001194" , "R_GNA" ,
 "http://purl.obolibrary.org/obo/SO_0001689" , "five_prime_restriction_enzyme_junction" ,
 "http://purl.obolibrary.org/obo/SO_0001432" , "sequence_variant_affecting_polyadenylation" ,
 "http://purl.obolibrary.org/obo/SO_0000220" , "isoleucine_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001775" , "maternal_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001729" , "H4K16_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001883" , "transcript_translocation" ,
 "http://purl.obolibrary.org/obo/SO_0000584" , "tmRNA" ,
 "http://purl.obolibrary.org/obo/SO_0001237" , "amino_acid" ,
 "http://purl.obolibrary.org/obo/SO_0001610" , "elongated_polypeptide_C_terminal" ,
 "http://purl.obolibrary.org/obo/SO_0001495" , "centromere_DNA_Element_III" ,
 "http://purl.obolibrary.org/obo/SO_0001685" , "score" ,
 "http://purl.obolibrary.org/obo/SO_0000408" , "site" ,
 "http://purl.obolibrary.org/obo/SO_0001732" , "H3K27_methylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001681" , "recombination_regulatory_region" ,
 "http://purl.obolibrary.org/obo/SO_0000568" , "bidirectional_promoter" ,
 "http://purl.obolibrary.org/obo/SO_1000084" , "sequence_variant_decreasing_transcript_stability" ,
 "http://purl.obolibrary.org/obo/SO_0001805" , "destruction_box" ,
 "http://purl.obolibrary.org/obo/SO_0001139" , "gamma_turn_classic" ,
 "http://purl.obolibrary.org/obo/SO_0001493" , "centromere_DNA_Element_I" ,
 "http://purl.obolibrary.org/obo/SO_0000255" , "rRNA_small_subunit_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001725" , "H3K4_dimethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001606" , "amino_acid_substitution" ,
 "http://purl.obolibrary.org/obo/SO_0001906" , "feature_truncation" ,
 "http://purl.obolibrary.org/obo/SO_0001006" , "prophage" ,
 "http://purl.obolibrary.org/obo/SO_0000069" , "inside_intron" ,
 "http://purl.obolibrary.org/obo/SO_0005857" , "selenocysteinyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000367" , "attI_site" ,
 "http://purl.obolibrary.org/obo/SO_0001239" , "minor_TSS" ,
 "http://purl.obolibrary.org/obo/SO_0000933" , "intermediate" ,
 "http://purl.obolibrary.org/obo/SO_0001806" , "ER_retention_signal" ,
 "http://purl.obolibrary.org/obo/SO_0000505" , "D_DJ_cluster" ,
 "http://purl.obolibrary.org/obo/SO_1000108" , "mutaton_causing_inframe_polypeptide_C_terminal_elongation" ,
 "http://purl.obolibrary.org/obo/SO_0001092" , "polypeptide_metal_contact" ,
 "http://purl.obolibrary.org/obo/SO_0000347" , "nucleotide_match" ,
 "http://purl.obolibrary.org/obo/SO_0001807" , "KEN_box" ,
 "http://purl.obolibrary.org/obo/SO_1001262" , "minus_1_translationally_frameshifted" ,
 "http://purl.obolibrary.org/obo/SO_0001719" , "H3K23_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0002037" , "miR_encoding_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000317" , "cDNA_clone" ,
 "http://purl.obolibrary.org/obo/SO_0001853" , "androgen_response_element" ,
 "http://purl.obolibrary.org/obo/SO_0001504" , "assortment_derived_variation" ,
 "http://purl.obolibrary.org/obo/SO_0000818" , "wild_type_rescue_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001463" , "lincRNA" ,
 "http://purl.obolibrary.org/obo/SO_0001198" , "ds_DNA_viral_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0001283" , "two_prime_O_methylcytidine" ,
 "http://purl.obolibrary.org/obo/SO_0001983" , "5_prime_UTR_premature_start_codon_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001186" , "ribozymic" ,
 "http://purl.obolibrary.org/obo/SO_0000851" , "CDS_region" ,
 "http://purl.obolibrary.org/obo/SO_0001492" , "intronic_regulatory_region" ,
 "http://purl.obolibrary.org/obo/SO_0001951" , "H3K23_dimethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001404" , "modified_L_proline" ,
 "http://purl.obolibrary.org/obo/SO_0001974" , "CTCF_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0000238" , "foldback_element" ,
 "http://purl.obolibrary.org/obo/SO_0000446" , "UTR_intron" ,
 "http://purl.obolibrary.org/obo/SO_0000759" , "plasmid_clone" ,
 "http://purl.obolibrary.org/obo/SO_0001650" , "inframe_variant" ,
 "http://purl.obolibrary.org/obo/SO_1001274" , "SECIS_element" ,
 "http://purl.obolibrary.org/obo/SO_0000690" , "gene_with_polycistronic_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001882" , "feature_fusion" ,
 "http://purl.obolibrary.org/obo/SO_0000959" , "linear_single_stranded_DNA_chromosome" ,
 "http://purl.obolibrary.org/obo/SO_0000048" , "substitute" ,
 "http://purl.obolibrary.org/obo/SO_0001631" , "upstream_gene_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001854" , "smFISH_probe" ,
 "http://purl.obolibrary.org/obo/SO_0001674" , "minus_24_signal" ,
 "http://purl.obolibrary.org/obo/SO_0001325" , "N2_methylguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0000374" , "ribozyme" ,
 "http://purl.obolibrary.org/obo/SO_0000507" , "pseudogenic_exon" ,
 "http://purl.obolibrary.org/obo/SO_0002144" , "histone_2AZ_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0000651" , "large_subunit_rRNA" ,
 "http://purl.obolibrary.org/obo/SO_0001258" , "octamer_motif" ,
 "http://purl.obolibrary.org/obo/SO_0001851" , "iron_repressed_GATA_element" ,
 "http://purl.obolibrary.org/obo/SO_0002141" , "late_origin_of_replication" ,
 "http://purl.obolibrary.org/obo/SO_0000710" , "gene_with_stop_codon_redefined_as_selenocysteine" ,
 "http://purl.obolibrary.org/obo/SO_0000611" , "branch_site" ,
 "http://purl.obolibrary.org/obo/SO_0000540" , "DJ_J_C_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001910" , "frameshift_truncation" ,
 "http://purl.obolibrary.org/obo/SO_0000947" , "resolution_site" ,
 "http://purl.obolibrary.org/obo/SO_0100019" , "polypeptide_catalytic_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000184" , "U2_intron" ,
 "http://purl.obolibrary.org/obo/SO_0001090" , "covalent_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_0001487" , "high_quality_draft" ,
 "http://purl.obolibrary.org/obo/SO_0001180" , "AU_rich_element" ,
 "http://purl.obolibrary.org/obo/SO_0001349" , "two_thiouridine" ,
 "http://purl.obolibrary.org/obo/SO_0000580" , "methylation_guide_snoRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0001667" , "DCE_SIII" ,
 "http://purl.obolibrary.org/obo/SO_1000118" , "sequence_variant_causing_loss_of_function_of_polypeptide" ,
 "http://purl.obolibrary.org/obo/SO_0002136" , "TR_J_Gene" ,
 "http://purl.obolibrary.org/obo/SO_1001279" , "three_prime_stem_loop_structure" ,
 "http://purl.obolibrary.org/obo/SO_0000509" , "D_J_C_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001705" , "H3K4_monomethylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0000798" , "engineered_transposable_element" ,
 "http://purl.obolibrary.org/obo/SO_0001097" , "polypeptide_iron_ion_contact_site" ,
 "http://purl.obolibrary.org/obo/SO_0001781" , "de_novo_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001731" , "H4K8_acetylation_site" ,
 "http://purl.obolibrary.org/obo/SO_0000801" , "assortment_derived_deficiency_plus_duplication" ,
 "http://purl.obolibrary.org/obo/SO_0000554" , "assortment_derived_deficiency_plus_duplication" ,
 "http://purl.obolibrary.org/obo/SO_0000882" , "codon_redefined" ,
 "http://purl.obolibrary.org/obo/SO_0000838" , "rRNA_primary_transcript_region" ,
 "http://purl.obolibrary.org/obo/SO_0001339" , "N2_N2_7_trimethylguanosine" ,
 "http://purl.obolibrary.org/obo/SO_0001563" , "copy_number_change" ,
 "http://purl.obolibrary.org/obo/SO_0001429" , "DNA_binding_site" ,
 "http://purl.obolibrary.org/obo/SO_1000032" , "indel" ,
 "http://purl.obolibrary.org/obo/SO_0001516" , "free" ,
 "http://purl.obolibrary.org/obo/SO_0000523" , "V_VJ_C_cluster" ,
 "http://purl.obolibrary.org/obo/SO_0001126" , "serine_threonine_motif" ,
 "http://purl.obolibrary.org/obo/SO_0000196" , "five_prime_coding_exon_coding_region" ,
 "http://purl.obolibrary.org/obo/SO_0001524" , "chromosomally_aberrant_genome" ,
 "http://purl.obolibrary.org/obo/SO_0001445" , "threonine" ,
 "http://purl.obolibrary.org/obo/SO_0001146" , "polypeptide_variation_site" ,
 "http://purl.obolibrary.org/obo/SO_0001538" , "transcript_function_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000543" , "alternately_spliced_gene_encoding_greater_than_one_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000760" , "YAC_clone" ,
 "http://purl.obolibrary.org/obo/SO_0001499" , "whole_genome_sequence_status" ,
 "http://purl.obolibrary.org/obo/SO_0000008" , "gene_sensu_your_favorite_organism" ,
 "http://purl.obolibrary.org/obo/SO_0001421" , "splice_junction" ,
 "http://purl.obolibrary.org/obo/SO_0001867" , "candidate_gene" ,
 "http://purl.obolibrary.org/obo/SO_0001626" , "incomplete_terminal_codon_variant" ,
 "http://purl.obolibrary.org/obo/SO_0001691" , "blunt_end_restriction_enzyme_cleavage_site" ,
 "http://purl.obolibrary.org/obo/SO_1000088" , "sequence_variant_affecting_translational_product" ,
 "http://purl.obolibrary.org/obo/SO_0100006" , "catmat_right_handed_three" ,
 "http://purl.obolibrary.org/obo/SO_0000613" , "bacterial_RNApol_promoter" ,
 "http://purl.obolibrary.org/obo/SO_0001634" , "500B_downstream_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000365" , "integron" ,
 "http://purl.obolibrary.org/obo/SO_0001679" , "transcription_regulatory_region" ,
 "http://purl.obolibrary.org/obo/SO_0000009" , "gene_class" ,
 "http://purl.obolibrary.org/obo/SO_0002009" , "selenocysteine_loss" ,
 "http://purl.obolibrary.org/obo/SO_0001828" , "genomic_DNA_read" ,
 "http://purl.obolibrary.org/obo/SO_0000848" , "LTR_component" ,
 "http://purl.obolibrary.org/obo/SO_0000272" , "tyrosyl_tRNA" ,
 "http://purl.obolibrary.org/obo/SO_0000216" , "glutamic_acid_tRNA_primary_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000687" , "deletion_junction" ,
 "http://purl.obolibrary.org/obo/SO_0000165" , "enhancer" ,
 "http://purl.obolibrary.org/obo/SO_1000056" , "sequence_variant_causing_amino_acid_coding_codon_change_in_transcript" ,
 "http://purl.obolibrary.org/obo/SO_0000327" , "coding_end" ,
 "http://purl.obolibrary.org/obo/SO_0000948" , "inversion_site" ,
 "http://purl.obolibrary.org/obo/SO_0000795" , "rescue_mini_gene" ,
 "http://purl.obolibrary.org/obo/SO_0000943" , "attB_site" ,
 "http://purl.obolibrary.org/obo/SO_0100004" , "catmat_left_handed_three" ,
 "http://purl.obolibrary.org/obo/SO_0000745" , "chloroplast_sequence" ,
 "http://purl.obolibrary.org/obo/SO_0001695" , "restriction_enzyme_single_strand_overhang" ,
 "http://purl.obolibrary.org/obo/SO_0000336" , "pseudogene" ,
 "http://purl.obolibrary.org/obo/SO_0001193" , "GNA_oligo" ,
 "http://purl.obolibrary.org/obo/SO_0001881" , "feature_translocation" ,
 "http://purl.obolibrary.org/obo/SO_0000768" , "episome" ,
 "http://purl.obolibrary.org/obo/SO_0001409" , "biomaterial_region" ,
 "http://purl.obolibrary.org/obo/SO_0000454" , "rasiRNA" ,
 "http://purl.obolibrary.org/obo/SO_0002093" , "structural_interaction_variant" ,
 "http://purl.obolibrary.org/obo/SO_0000279" , "transcript_bound_by_protein" ,
