lemma,poscode,surface
Katacalcin,3,http://bio2rdf.org/kegg:C15876, Katacalcin, Calcitonin carboxyl-terminal flanking peptide, Pdn-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaur-16-en-18-al,3,http://bio2rdf.org/kegg:C11873, Kaur-16-en-18-al, (-)-Kaur-16-en-18-al, 4alpha-Kaur-16-en-18-al, Kaurenal, ent-Kaurenal, ent-Kaur-16-en-19-al,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6R)-10-Formyltetrahydropteroyldiglutamate,3,http://bio2rdf.org/kegg:C05928, (6R)-10-Formyltetrahydropteroyldiglutamate, 10-Formyl-THF-L-glutamate, (6R)-10-HCO-H4PteGlu2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6R)-2-Acetyl-6-(3-acetyl-2,3,http://bio2rdf.org/kegg:C15591, (6R)-2-Acetyl-6-(3-acetyl-2,4,6-trihydroxy-5-methylphenyl)-3-hydroxy-6-methyl-2,4-cyclohexadien-1-one, Reduced-(S)-usnate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6R)-6beta-Hydroxy-1,3,http://bio2rdf.org/kegg:C20482, (6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide, (R)-NADH-hydrate, (R)-NADHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6R)-6beta-Hydroxy-1,3,http://bio2rdf.org/kegg:C20483, (6R)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate, (R)-NADPH-hydrate, (R)-NADPHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6S,3,http://bio2rdf.org/kegg:C01760, (6S,9R)-Vomifoliol, (6S,9R)-6-Hydroxy-3-oxo-alpha-ionol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6S)-6beta-Hydroxy-1,3,http://bio2rdf.org/kegg:C04856, (6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide, (S)-NADH-hydrate, (S)-NADHX, (6S)-6-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide, 6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide,,,,,,,,,,,,,,,,,,,,,,,,,
(6S)-6beta-Hydroxy-1,3,http://bio2rdf.org/kegg:C04899, (6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide phosphate, (S)-NADPH-hydrate, (S)-NADPHX, (6S)-6beta-Hydroxy-1,4,5,6-tetrahydronicotinamide-adenine dinucleotide 2'-phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6S)-Hydroxyhyoscyamine,3,http://bio2rdf.org/kegg:C03325, (6S)-Hydroxyhyoscyamine, (6S)-6-Hydroxyhyoscyamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6Z,3,http://bio2rdf.org/kegg:C16163, (6Z,9Z,12Z,15Z)-Octadecatetraenoyl-CoA, Stearidonoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6Z,3,http://bio2rdf.org/kegg:C06426, (6Z,9Z,12Z)-Octadecatrienoic acid,6,9,12-Octadecatrienoic acid, gamma-Linolenic acid, Gamolenic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(6Z)-Octadecenoic acid,3,http://bio2rdf.org/kegg:C08363, (6Z)-Octadecenoic acid, Petroselinic acid, cis-6-Octadecenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(7R)-7-(4-Carboxybutanamido)cephalosporanate,3,http://bio2rdf.org/kegg:C15666, (7R)-7-(4-Carboxybutanamido)cephalosporanate, 7-Glutarylaminocephalosporanate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(7S,3,http://bio2rdf.org/kegg:C07354, (7S,8S)-DiHODE, (9Z,12Z)-(7S,8S)-Dihydroxyoctadeca-9,12-dienoic acid, (7S,8S,9Z,12Z)-7,8-Dihydroxyoctadeca-9,12-dienoate,,,,,,,,,,,,,,,,,,,,,,,,,,,
(7Z,3,http://bio2rdf.org/kegg:C16513, (7Z,10Z,13Z,16Z,19Z)-Docosa-7,10,13,16,19-pentaenoic acid, Docosapentaenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(8E,3,http://bio2rdf.org/kegg:C20702, (8E,10S)-10-Hydroperoxyoctadeca-8-enoate, (8E,10S)-10-Hydroperoxy-8-octadecenoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(8Z,3,http://bio2rdf.org/kegg:C03242, (8Z,11Z,14Z)-Icosatrienoic acid, Dihomo-gamma-linolenic acid, (Z,Z,Z)-8,11,14-Eicosatrienoic acid, (Z,Z,Z)-8,11,14-Icosatrienoic acid, (Z,Z,Z)-8,11,14-Eicosatrienoate, (Z,Z,Z)-8,11,14-Icosatrienoate,8,11,14-Eicosatrienoate,8,11,14-Icosatrienoate,,,,,,,,,
(9E)-Octadecenoic acid,3,http://bio2rdf.org/kegg:C01712, (9E)-Octadecenoic acid, 9-Octadecenoic acid, (E)-, (E)-Oleic acid, D9-trans-Octadecenoic acid, 9-trans-Octadecenoic acid, trans-D9-Octadecenoic acid, trans-9-Octadecenoic acid, trans-Elaidic acid, trans-Oleic acid, Elaidic acid, Acide elaidique, Elaidinsaure,,,,,,,,,,,,,,,,,,,,,,,,,,
(9R,3,http://bio2rdf.org/kegg:C08314, (9R,10R)-Dihydroxyoctadecanoic acid,9,10-Dihydroxystearic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9R,3,http://bio2rdf.org/kegg:C13816, (9R,13R)-12-Oxo-phytodienoic acid, (9R,13R)-12-Oxo-phyto-10Z,15Z-dienoic acid, (10Z,15Z)-(9R,13R)-12-Oxophyto-10,15-dienoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C08315, (9Z,11E,13E)-Octadecatrienoic acid, (9Z,11E,13E)-9,11,13-Octadecatrienoic acid, alpha-Eleostearic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C04717, (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoic acid, (9Z,11E)-(13S)-13-Hydroperoxyoctadeca-9,11-dienoate, 13(S)-HPODE, 13S-Hydroperoxy-9Z,11E-octadecadienoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C07357, (9Z,12Z,15Z)-(7S,8S)-Dihydroxyoctadeca-9,12,15-trienoic acid, (9Z,12Z,15Z)-(7S,8S)-Dihydroxyoctadeca-9,12,15-trienoate,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C06427, (9Z,12Z,15Z)-Octadecatrienoic acid, alpha-Linolenic acid,9,12,15-Octadecatrienoic acid, Linolenate, alpha-Linolenate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C16162, (9Z,12Z,15Z)-Octadecatrienoyl-CoA, alpha-Linolenoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C07338, (9Z,12Z)-(11S)-11-Hydroperoxyoctadeca-9,12-dienoic acid, (9Z,12Z)-(11S)-11-Hydroperoxyoctadeca-9,12-dienoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C08318, (9Z,12Z)-(8R)-Hydroxyoctadeca-9,12-dienoic acid, Laetisaric acid, 8-Hydroxylinoleic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z,3,http://bio2rdf.org/kegg:C04672, (9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoic acid, (9Z,15Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate, (9Z)-(13S)-12,13-Epoxyoctadeca-9,11,15-trienoate,12,13(S)-EOT,12,13(S)-EOTrE,,,,,,,,,,,,,,,,,,,,,
(9Z)-(13S)-12,3,http://bio2rdf.org/kegg:C04594, (9Z)-(13S)-12,13-Epoxyoctadeca-9,11-dienoic acid, (9Z)-(13S)-12,13-Epoxyoctadeca-9,11-dienoate, 13(S)-EOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z)-(7S,3,http://bio2rdf.org/kegg:C07355, (9Z)-(7S,8S)-Dihydroxyoctadecenoic acid, (Z)-(7S,8S)-Dihydroxyoctadeca-9-enoic acid, (Z)-(7S,8S)-Dihydroxyoctadeca-9-enoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z)-Hexadec-9-enoyl-KDO2-lipid IV(A),3,http://bio2rdf.org/kegg:C20933, (9Z)-Hexadec-9-enoyl-KDO2-lipid IV(A), Palmitoleoyl-KDO2-lipid IV(A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z)-Hexadecenoic acid,3,http://bio2rdf.org/kegg:C08362, (9Z)-Hexadecenoic acid, Palmitoleic acid, cis-9-Hexadecenoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(9Z)-Octadecenoic acid,3,http://bio2rdf.org/kegg:C00712, (9Z)-Octadecenoic acid, (Z)-Octadec-9-enoic acid, Oleate, Oleic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Ac)2-L-Lys-D-Ala,3,http://bio2rdf.org/kegg:C02487, (Ac)2-L-Lys-D-Ala, (Ac)2-L-lysyl-D-alanine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Ac)2-L-Lys-D-Ala-D-Ala,3,http://bio2rdf.org/kegg:C03326, (Ac)2-L-Lys-D-Ala-D-Ala, (Ac)2-L-lysyl-D-alanyl-D-alanine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Alginate)n,3,http://bio2rdf.org/kegg:C01768, (Alginate)n, (Alginate)n+1, Alginate, Alginic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(beta-D-Mannuronate)n,3,http://bio2rdf.org/kegg:C05144, (beta-D-Mannuronate)n, Poly(beta-D-mannuronate), Polymannuronate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E,3,http://bio2rdf.org/kegg:C08454, (E,E,E)-N-(2-Methylpropyl)hexadeca-2,6,8-trien-10-ynamide, (2E,6E,8E)-N-Isobutyl-2,6,8-hexadecatriene-10-yneamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E,3,http://bio2rdf.org/kegg:C20700, (E,E)-4,8,12-Trimethyltrideca-1,3,7,11-tetraene, TMTT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-1-Methoxy-4-[2-(4-nitrophenyl)ethenyl]benzene,3,http://bio2rdf.org/kegg:C14622, (E)-1-Methoxy-4-[2-(4-nitrophenyl)ethenyl]benzene, (E)-Methoxy-4'-nitrostilbene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-11-Tetradecenoyl-CoA,3,http://bio2rdf.org/kegg:C06736, (E)-11-Tetradecenoyl-CoA, (11E)-Tetradecenoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-2-Butenyl-4-methyl-threonine,3,http://bio2rdf.org/kegg:C12029, (E)-2-Butenyl-4-methyl-threonine, 2-Butenyl-4-methylthreonine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-2-epi-beta-Caryophyllene,3,http://bio2rdf.org/kegg:C20478, (E)-2-epi-beta-Caryophyllene, 2-epi-(E)-beta-Caryophyllene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-2-Hexenal,3,http://bio2rdf.org/kegg:C08497, (E)-2-Hexenal, trans-2-Hexenal, Leaf aldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-2-Methylpropanal oxime,3,http://bio2rdf.org/kegg:C03219, (E)-2-Methylpropanal oxime, (E)-Isobutyraldehyde oxime, (E)-Isobutanal oxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-3,3,http://bio2rdf.org/kegg:C04433, (E)-3,7-Dimethylocta-1,6-diene-3,8-diol, (6E)-8-Hydroxylinalool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-4-(Trimethylammonio)but-2-enoate,3,http://bio2rdf.org/kegg:C04114, (E)-4-(Trimethylammonio)but-2-enoate, Crotono-betaine, Crotonobetaine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-4-(Trimethylammonio)but-2-enoyl-CoA,3,http://bio2rdf.org/kegg:C20748, (E)-4-(Trimethylammonio)but-2-enoyl-CoA, Crotonobetainyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-4-Nitrostilbene,3,http://bio2rdf.org/kegg:C14662, (E)-4-Nitrostilbene, trans-p-Nitrostilbene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-beta-Ocimene,3,http://bio2rdf.org/kegg:C09873, (E)-beta-Ocimene, beta-Ocimene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-Glutaconate,3,http://bio2rdf.org/kegg:C02214, (E)-Glutaconate, trans-Glutaconate, trans-Glutaconic acid, Glutaconic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(E)-Phenylacetaldoxime,3,http://bio2rdf.org/kegg:C19714, (E)-Phenylacetaldoxime, (E)-Phenylacetaldehyde oxime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Glycerophosphate)n,3,http://bio2rdf.org/kegg:C02768, (Glycerophosphate)n, (Glycerophosphate)n+1, Poly(glycerol phosphate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Indol-3-yl)acetamide,3,http://bio2rdf.org/kegg:C02693, (Indol-3-yl)acetamide, Indole-3-acetamide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(Indol-3-yl)glycolaldehyde,3,http://bio2rdf.org/kegg:C03230, (Indol-3-yl)glycolaldehyde, 3-Indoleglycolaldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(L-Seryl)adenylate,3,http://bio2rdf.org/kegg:C05820, (L-Seryl)adenylate, L-Seryl-adenylate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(p-Aminobenzyl)penicillin,3,http://bio2rdf.org/kegg:C11749, (p-Aminobenzyl)penicillin, Penicillin T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C03044, (R,R)-Butane-2,3-diol, (R,R)-2,3-Butanediol, (R,R)-2,3-Butylene glycol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C00898, (R,R)-Tartaric acid, (R,R)-Tartrate, L-Tartaric acid, Tartaric acid, Tartrate,2,3-Dihydroxybutanedioic acid, (2R,3R)-Tartaric acid, (+)-Tartaric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C06348, (R,S)-Coclaurine, dl-Coclaurine, 6-Methoxy-7-hydroxy-1-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline, Machiline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C16150, (R,S)-Nicotine, (+-)-3-(1-Methyl-2-pyrrolidinyl)pyridine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C06346, (R,S)-Norcoclaurine, Norcoclaurine,6,7-Dihydroxy-1-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline, Higenamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C12329, (R,S)-Norreticuline, Norreticuline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C12326, (R,S)-Scoulerine, Scoulerine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R,3,http://bio2rdf.org/kegg:C05201, (R,S)-Tetrahydrobenzylisoquinoline, (RS)-1-Benzyl-1,2,3,4-tetrahydroisoquinoline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-(+)-alpha-Terpineol,3,http://bio2rdf.org/kegg:C09902, (R)-(+)-alpha-Terpineol, (+)-alpha-Terpineol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-(2,3,http://bio2rdf.org/kegg:C20685, (R)-(2,4-Dichlorophenoxy)propanoate, (R)-Dichlorprop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-(Homo)2-citrate,3,http://bio2rdf.org/kegg:C16583, (R)-(Homo)2-citrate, (R)-2-Hydroxy-1,2,5-pentanetricarboxylate, (R)-2-Hydroxy-1,2,5-pentanetricarboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-(Homo)3-citrate,3,http://bio2rdf.org/kegg:C16598, (R)-(Homo)3-citrate, (R)-2-Hydroxy-1,2,6-hexanetricarboxylate, (R)-2-Hydroxy-1,2,6-hexanetricarboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-1-Aminopropan-2-ol,3,http://bio2rdf.org/kegg:C03194, (R)-1-Aminopropan-2-ol, (R)-1-Amino-2-propanol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2-Hydroxyacid,3,http://bio2rdf.org/kegg:C02489, (R)-2-Hydroxyacid, (R)-2-Hydroxycarboxylate, (R)-2-Hydroxycarboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2-Hydroxybutane-1,3,http://bio2rdf.org/kegg:C01251, (R)-2-Hydroxybutane-1,2,4-tricarboxylate, Homocitrate, Homocitric acid, 3-Hydroxy-3-carboxyadipic acid, (R)-2-Hydroxy-1,2,4-butanetricarboxylic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2-Hydroxyglutarate,3,http://bio2rdf.org/kegg:C01087, (R)-2-Hydroxyglutarate, (R)-Hydroxyglutarate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2-Hydroxypropyl-CoM,3,http://bio2rdf.org/kegg:C11496, (R)-2-Hydroxypropyl-CoM, 2-(R)-Hydroxypropyl-CoM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2-Methylmalate,3,http://bio2rdf.org/kegg:C02612, (R)-2-Methylmalate, (R)-2-Methylmalic acid, (R)-Citramalate, (R)-Citramalic acid, (R)-alpha-Hydroxypyrotartaric acid, D-Citramalate, D-Citramalic acid, D-alpha-Hydroxypyrotartaric acid, (2R)-2-Hydroxy-2-methylbutanedioate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2,3,http://bio2rdf.org/kegg:C04272, (R)-2,3-Dihydroxy-3-methylbutanoate, (R)-2,3-Dihydroxy-isovalerate, (R)-2,3-Dihydroxy-isovaleric acid, (2R)-2,3-Dihydroxy-3-methylbutanoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-2,3,http://bio2rdf.org/kegg:C06007, (R)-2,3-Dihydroxy-3-methylpentanoate, (R)-2,3-Dihydroxy-3-methylvalerate, (2R,3R)-2,3-Dihydroxy-3-methylpentanoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-3-Amino-2-methylpropanoate,3,http://bio2rdf.org/kegg:C01205, (R)-3-Amino-2-methylpropanoate, D-3-Amino-isobutanoate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-3-Hydroxybutanoate,3,http://bio2rdf.org/kegg:C01089, (R)-3-Hydroxybutanoate, (R)-3-Hydroxybutanoic acid, (R)-3-Hydroxybutyric acid, D-beta-Hydroxybutyric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-3-Hydroxybutanoyl-CoA,3,http://bio2rdf.org/kegg:C03561, (R)-3-Hydroxybutanoyl-CoA, (3R)-3-Hydroxybutanoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-3-Hydroxydodecanoyl-[acp],3,http://bio2rdf.org/kegg:C05757, (R)-3-Hydroxydodecanoyl-[acp], (R)-3-Hydroxydodecanoyl-[acyl-carrier protein], D-3-Hydroxydodecanoyl-[acp], D-3-Hydroxydodecanoyl-[acyl-carrier protein],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-3-Hydroxyhexanoyl-[acp],3,http://bio2rdf.org/kegg:C05747, (R)-3-Hydroxyhexanoyl-[acp], (R)-3-Hydroxyhexanoyl-[acyl-carrier protein], D-3-Hydroxyhexanoyl-[acp], D-3-Hydroxyhexanoyl-[acyl-carrier protein],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-3-Hydroxyoctadecanoyl-[acp],3,http://bio2rdf.org/kegg:C16220, (R)-3-Hydroxyoctadecanoyl-[acp], (R)-3-Hydroxyoctadecanoyl-[acyl-carrier protein], (R)-3-Hydroxystearoyl-[acp], (R)-3-Hydroxystearoyl-[acyl-carrier protein],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-4'-Phosphopantothenoyl-L-cysteine,3,http://bio2rdf.org/kegg:C04352, (R)-4'-Phosphopantothenoyl-L-cysteine, N-[(R)-4'-Phosphopantothenoyl]-L-cysteine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-5-Phosphomevalonate,3,http://bio2rdf.org/kegg:C01107, (R)-5-Phosphomevalonate, (R)-5-Phosphomevaloonic acid, (R)-Mevalonic acid 5-phosphate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Acetoin,3,http://bio2rdf.org/kegg:C00810, (R)-Acetoin, (R)-2-Acetoin, (R)-3-Hydroxy-2-butanone, (R)-Dimethylketol, (R)-3-Hydroxybutan-2-one,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-AMAA,3,http://bio2rdf.org/kegg:C13739, (R)-AMAA, (R)-2-Amino-2-(3-hydroxy-5-methyl-4-isoxazolyl)acetic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Coclaurine,3,http://bio2rdf.org/kegg:C06349, (R)-Coclaurine, 6-Methoxy-7-hydroxy-(1R)-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline, (R)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-7-isoquinolinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Ipsdienol,3,http://bio2rdf.org/kegg:C20943, (R)-Ipsdienol, (4R)-2-Methyl-6-methyleneocta-2,7-dien-4-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Lactaldehyde,3,http://bio2rdf.org/kegg:C00937, (R)-Lactaldehyde, D-Lactaldehyde, D-2-Hydroxypropionaldehyde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Lactate,3,http://bio2rdf.org/kegg:C00256, (R)-Lactate, D-Lactate, D-Lactic acid, D-2-Hydroxypropanoic acid, D-2-Hydroxypropionic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Lipoic acid,3,http://bio2rdf.org/kegg:C16241, (R)-Lipoic acid, (R)-(+)-Lipoate, R-(+)-Lipoic acid,1,2-Dithiolane-3R-pentanoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Malate,3,http://bio2rdf.org/kegg:C00497, (R)-Malate, D-Malate, D-Malic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Malyl-CoA,3,http://bio2rdf.org/kegg:C20747, (R)-Malyl-CoA, (3R)-3-Carboxy-3-hydroxypropanoyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Mandelate,3,http://bio2rdf.org/kegg:C01983, (R)-Mandelate, (R)-2-Hydroxy-2-phenylacetic acid, (R)-2-Hydroxy-2-phenylacetate, (R)-Mandelic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Methylmalonyl-CoA,3,http://bio2rdf.org/kegg:C01213, (R)-Methylmalonyl-CoA, L-Methylmalonyl-CoA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Mevalonate,3,http://bio2rdf.org/kegg:C00418, (R)-Mevalonate, Mevalonic acid,3,5-Dihydroxy-3-methylvaleric acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Mevalonate 3-phosphate,3,http://bio2rdf.org/kegg:C20847, (R)-Mevalonate 3-phosphate, (R)-3-Phosphomevalonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Mevalonate 3,3,http://bio2rdf.org/kegg:C20848, (R)-Mevalonate 3,5-bisphosphate, (R)-3,5-Diphosphomevalonate, (R)-3,5-Bisphosphomevalonate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-N-Methylcoclaurine,3,http://bio2rdf.org/kegg:C05243, (R)-N-Methylcoclaurine, (R)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-2-methyl-7-isoquinolinol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Nephthenol,3,http://bio2rdf.org/kegg:C20923, (R)-Nephthenol, 2-[(1R,3E,7E,11E)-4,8,12-Trimethyltetradeca-3,7,11-trien-1-yl]propan-2-ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Nicotine,3,http://bio2rdf.org/kegg:C16386, (R)-Nicotine, D-Nicotine, 2'-beta-H-Nicotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Norcoclaurine,3,http://bio2rdf.org/kegg:C06347, (R)-Norcoclaurine,6,7-Dihydroxy-(1R)-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline, (+)-Demethylcoclaurine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Norlaudanosoline,3,http://bio2rdf.org/kegg:C06351, (R)-Norlaudanosoline, (R)-Tetrahydropapaveroline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Norreticuline,3,http://bio2rdf.org/kegg:C06516, (R)-Norreticuline, N-Norreticuline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Pantoate,3,http://bio2rdf.org/kegg:C00522, (R)-Pantoate, Pantoate, Pantoic acid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(R)-Pantolactone,3,http://bio2rdf.org/kegg:C01012, (R)-Pantolactone, (R)-Pantoyl lactone, (3R)-Dihydro-3-hydroxy-4,4-dimethyl-2(3H)-furanone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
