 "entity_uri" , "entity_name" , "syn" ,
 "http://purl.obolibrary.org/obo/TO_0000425" , "anther culturability" , "ANTCAB" ,
 "http://purl.obolibrary.org/obo/TO_0000425" , "anther culturability" , "anther culture response" ,
 "http://purl.obolibrary.org/obo/TO_0000335" , "ligule shape" , "LS" ,
 "http://purl.obolibrary.org/obo/TO_0000335" , "ligule shape" , "LIGSHP" ,
 "http://purl.obolibrary.org/obo/TO_0000046" , "f2-generation sterility" , "F2GST" ,
 "http://purl.obolibrary.org/obo/TO_0000063" , "mimic response" , "disease mimic response" ,
 "http://purl.obolibrary.org/obo/TO_0000063" , "mimic response" , "lesion mimic" ,
 "http://purl.obolibrary.org/obo/TO_0000063" , "mimic response" , "MIRP" ,
 "http://purl.obolibrary.org/obo/TO_0000595" , "1000-polished grain weight" , "thousand polished grain weight" ,
 "http://purl.obolibrary.org/obo/TO_0000595" , "1000-polished grain weight" , "TPLSGRWT" ,
 "http://purl.obolibrary.org/obo/TO_0000508" , "penetrated root length" , "PENRTLG" ,
 "http://purl.obolibrary.org/obo/TO_0000319" , "rubisco content" , "RUBISCOCN" ,
 "http://purl.obolibrary.org/obo/TO_0000185" , "stigma color" , "STICL" ,
 "http://purl.obolibrary.org/obo/TO_0000185" , "stigma color" , "SgC" ,
 "http://purl.obolibrary.org/obo/TO_0000260" , "bird damage resistance" , "BD" ,
 "http://purl.obolibrary.org/obo/TO_0000233" , "root volume" , "RTVOL" ,
 "http://purl.obolibrary.org/obo/TO_0000449" , "grain yield per plant" , "GRYLDPPL" ,
 "http://purl.obolibrary.org/obo/TO_0000240" , "sterile lemma length" , "SLmL" ,
 "http://purl.obolibrary.org/obo/TO_0000240" , "sterile lemma length" , "STLEMLG" ,
 "http://purl.obolibrary.org/obo/TO_0000058" , "herbicide sensitivity" , "weedicide tolerance" ,
 "http://purl.obolibrary.org/obo/TO_0000058" , "herbicide sensitivity" , "herbicide tolerance" ,
 "http://purl.obolibrary.org/obo/TO_0000556" , "rhizome dry weight" , "rhizome dry weight per plant" ,
 "http://purl.obolibrary.org/obo/TO_0000556" , "rhizome dry weight" , "RHZDWT" ,
 "http://purl.obolibrary.org/obo/TO_0000548" , "rhizome number" , "RHZNB" ,
 "http://purl.obolibrary.org/obo/TO_0000548" , "rhizome number" , "rhizome number per plant" ,
 "http://purl.obolibrary.org/obo/TO_0000415" , "aborted bi-nucleate stage" , "BNUABR" ,
 "http://purl.obolibrary.org/obo/TO_0000540" , "leaf area trait" , "LFAR" ,
 "http://purl.obolibrary.org/obo/TO_0005003" , "stearic acid content" , "stearic oil content" ,
 "http://purl.obolibrary.org/obo/TO_0000519" , "rooting depth" , "RTDP" ,
 "http://purl.obolibrary.org/obo/TO_0000665" , "grain core area white" , "GRCARWHT" ,
 "http://purl.obolibrary.org/obo/TO_0000371" , "yield trait" , "YLD" ,
 "http://purl.obolibrary.org/obo/TO_0000452" , "leaf area to spikelet number ratio" , "LFARSPKNBRO" ,
 "http://purl.obolibrary.org/obo/TO_0000124" , "flag leaf angle" , "FLFAG" ,
 "http://purl.obolibrary.org/obo/TO_0000628" , "pearl millet downy mildew resistance" , "Pg_DNMDRS" ,
 "http://purl.obolibrary.org/obo/TO_0000414" , "white rice protein content" , "polished rice protein" ,
 "http://purl.obolibrary.org/obo/TO_0000414" , "white rice protein content" , "WHTRPROTCN" ,
 "http://purl.obolibrary.org/obo/TO_0000414" , "white rice protein content" , "protein content for polished rice" ,
 "http://purl.obolibrary.org/obo/TO_0000560" , "space per culm" , "SPPCULM" ,
 "http://purl.obolibrary.org/obo/TO_0000560" , "space per culm" , "tiller volume" ,
 "http://purl.obolibrary.org/obo/TO_0000409" , "peak viscosity" , "PVIS" ,
 "http://purl.obolibrary.org/obo/TO_0000013" , "resistance to disease by mycoplasma-like organism" , "MLORS" ,
 "http://purl.obolibrary.org/obo/TO_0000013" , "resistance to disease by mycoplasma-like organism" , "MLO" ,
 "http://purl.obolibrary.org/obo/TO_0000434" , "root activity" , "RTACT" ,
 "http://purl.obolibrary.org/obo/TO_0000582" , "inflorescence number" , "INFLONB" ,
 "http://purl.obolibrary.org/obo/TO_0000168" , "abiotic stress trait" , "abiotic stress tolerance" ,
 "http://purl.obolibrary.org/obo/TO_0000151" , "rice skipper resistance" , "SKIPRS" ,
 "http://purl.obolibrary.org/obo/TO_0000367" , "basal leaf sheath color" , "BLSC" ,
 "http://purl.obolibrary.org/obo/TO_0000367" , "basal leaf sheath color" , "BALFSCL" ,
 "http://purl.obolibrary.org/obo/TO_0000627" , "relative phosphorus utilization efficiency" , "RELPHOUTZEFY" ,
 "http://purl.obolibrary.org/obo/TO_0000210" , "anther number" , "ANTNB" ,
 "http://purl.obolibrary.org/obo/TO_0000045" , "udbatta disease resistance" , "UDb" ,
 "http://purl.obolibrary.org/obo/TO_0000538" , "large vascular bundle number to leaf area ratio" , "LVBNBLFARRO" ,
 "http://purl.obolibrary.org/obo/TO_0000306" , "root thickness" , "RTTH" ,
 "http://purl.obolibrary.org/obo/TO_0002665" , "root hair length" , "RTHRLG" ,
 "http://purl.obolibrary.org/obo/TO_0002665" , "root hair length" , "RTHLG" ,
 "http://purl.obolibrary.org/obo/TO_0000006" , "calcium sensitivity" , "calcium deficiency" ,
 "http://purl.obolibrary.org/obo/TO_0000006" , "calcium sensitivity" , "CALSN" ,
 "http://purl.obolibrary.org/obo/TO_0000461" , "basic vegetative phase" , "BAVEGPH" ,
 "http://purl.obolibrary.org/obo/TO_0002625" , "fruit size" , "FRSZ" ,
 "http://purl.obolibrary.org/obo/TO_0000255" , "sheath blight disease resistance" , "ShB" ,
 "http://purl.obolibrary.org/obo/TO_0000255" , "sheath blight disease resistance" , "SHBTRS" ,
 "http://purl.obolibrary.org/obo/TO_0000073" , "manganese sensitivity" , "MNSN" ,
 "http://purl.obolibrary.org/obo/TO_0000364" , "leaf collar color" , "CC" ,
 "http://purl.obolibrary.org/obo/TO_0000364" , "leaf collar color" , "LFCCL" ,
 "http://purl.obolibrary.org/obo/TO_0000364" , "leaf collar color" , "collar color" ,
 "http://purl.obolibrary.org/obo/TO_0000804" , "inflorescence width" , " INFLWD" ,
 "http://purl.obolibrary.org/obo/TO_0000591" , "100-dehulled grain weight" , "HDGRWT" ,
 "http://purl.obolibrary.org/obo/TO_0000591" , "100-dehulled grain weight" , "HDHULGRWT" ,
 "http://purl.obolibrary.org/obo/TO_0000591" , "100-dehulled grain weight" , "hundred dehulled-grain weight" ,
 "http://purl.obolibrary.org/obo/TO_0000591" , "100-dehulled grain weight" , "hundred grain weight" ,
 "http://purl.obolibrary.org/obo/TO_0000067" , "genic male sterility-thermo sensitive" , "TGMS" ,
 "http://purl.obolibrary.org/obo/TO_0000067" , "genic male sterility-thermo sensitive" , "thermo sensitive genic male sterility" ,
 "http://purl.obolibrary.org/obo/TO_0000082" , "zigzag leafhopper resistance" , "ZLFHRS" ,
 "http://purl.obolibrary.org/obo/TO_0000454" , "stem borer resistance" , "SB" ,
 "http://purl.obolibrary.org/obo/TO_0000454" , "stem borer resistance" , "CULMBRRS" ,
 "http://purl.obolibrary.org/obo/TO_0000555" , "rhizome internode number" , "average rhizome internode number" ,
 "http://purl.obolibrary.org/obo/TO_0000555" , "rhizome internode number" , "RHZINNB" ,
 "http://purl.obolibrary.org/obo/TO_0002647" , "starch digestibility" , "STARCHDIG" ,
 "http://purl.obolibrary.org/obo/TO_0000682" , "inflorescence height" , "INFLOHT" ,
 "http://purl.obolibrary.org/obo/TO_0000569" , "white-backed planthopper egg mortality" , "WBPHOVI" ,
 "http://purl.obolibrary.org/obo/TO_0000569" , "white-backed planthopper egg mortality" , "WBPH egg mortality" ,
 "http://purl.obolibrary.org/obo/TO_1000006" , "tuberous root tuber diameter" , "root tuber diameter" ,
 "http://purl.obolibrary.org/obo/TO_0011004" , "inflorescence branch color" , "INFLBRACL" ,
 "http://purl.obolibrary.org/obo/TO_0011004" , "inflorescence branch color" , "panicle branch color" ,
 "http://purl.obolibrary.org/obo/TO_0000187" , "anther color" , "ANTCL" ,
 "http://purl.obolibrary.org/obo/TO_0000577" , "stem angle" , "STEMAG" ,
 "http://purl.obolibrary.org/obo/TO_0000568" , "shoot axis weight" , "SHWT" ,
 "http://purl.obolibrary.org/obo/TO_0000568" , "shoot axis weight" , "total shoot weight" ,
 "http://purl.obolibrary.org/obo/TO_0000422" , "narrow brown leaf spot disease resistance" , "NBLS" ,
 "http://purl.obolibrary.org/obo/TO_0000422" , "narrow brown leaf spot disease resistance" , "NBLFSPRS" ,
 "http://purl.obolibrary.org/obo/TO_0012010" , "leaf area duration" , "LAD" ,
 "http://purl.obolibrary.org/obo/TO_0000564" , "spikelet width" , "SPKWD" ,
 "http://purl.obolibrary.org/obo/TO_0000662" , "barley fusarium head blight resistance" , "Hv_FUSHEADBTRS" ,
 "http://purl.obolibrary.org/obo/TO_0000565" , "spikelets per panicle length" , "number of spikelets per cm panicle length" ,
 "http://purl.obolibrary.org/obo/TO_0000565" , "spikelets per panicle length" , "SPKPPNLG" ,
 "http://purl.obolibrary.org/obo/TO_0000565" , "spikelets per panicle length" , "spikelet number per panicle length" ,
 "http://purl.obolibrary.org/obo/TO_0002687" , "cell elongation trait" , "cell length" ,
 "http://purl.obolibrary.org/obo/TO_0020117" , "non photochemical quenching" , "NPQ" ,
 "http://purl.obolibrary.org/obo/TO_0002726" , "sterile lemma shape" , "STLEMSHP" ,
 "http://purl.obolibrary.org/obo/TO_0000102" , "phosphorus sensitivity" , "PDef" ,
 "http://purl.obolibrary.org/obo/TO_0000102" , "phosphorus sensitivity" , "PHOSN" ,
 "http://purl.obolibrary.org/obo/TO_0000102" , "phosphorus sensitivity" , "phosphorus deficiency" ,
 "http://purl.obolibrary.org/obo/TO_0000641" , "inflorescence primary branch length" , "PBRLG" ,
 "http://purl.obolibrary.org/obo/TO_0000373" , "inflorescence morphology trait" , "inflorescence structure trait" ,
 "http://purl.obolibrary.org/obo/TO_0000570" , "watery lesion percentage" , "WLPCENT" ,
 "http://purl.obolibrary.org/obo/TO_0000570" , "watery lesion percentage" , "percentage of watery lesion" ,
 "http://purl.obolibrary.org/obo/TO_0000334" , "hybrid evaluation" , "parental line evaluation" ,
 "http://purl.obolibrary.org/obo/TO_0000020" , "black streak dwarf virus resistance" , "BSDVRS" ,
 "http://purl.obolibrary.org/obo/TO_0000521" , "stomatal closure time" , "STOCSRTM" ,
 "http://purl.obolibrary.org/obo/TO_0000215" , "stamen morphology trait" , "stamen related trait" ,
 "http://purl.obolibrary.org/obo/TO_0000693" , "NCLB area under disease progress curve" , "NLFBTPROGCURV" ,
 "http://purl.obolibrary.org/obo/TO_0000693" , "NCLB area under disease progress curve" , "AUDPC" ,
 "http://purl.obolibrary.org/obo/TO_0000094" , "basal root thickness" , "brt" ,
 "http://purl.obolibrary.org/obo/TO_0000094" , "basal root thickness" , "BARTTH" ,
 "http://purl.obolibrary.org/obo/TO_0000229" , "photoperiod sensitivity trait" , "PPDSN" ,
 "http://purl.obolibrary.org/obo/TO_0000097" , "amylopectin content" , "AMYPCTCN" ,
 "http://purl.obolibrary.org/obo/TO_0000383" , "grain belly percent white" , "GRBPCENTWHT" ,
 "http://purl.obolibrary.org/obo/TO_0002643" , "carbon isotope discrimination" , "CBISOTPDISC" ,
 "http://purl.obolibrary.org/obo/TO_0000259" , "heat tolerance" , "HTol" ,
 "http://purl.obolibrary.org/obo/TO_0000191" , "rice hispa resistance" , "HISPRS" ,
 "http://purl.obolibrary.org/obo/TO_0002675" , "gibberellic acid content" , "GA content" ,
 "http://purl.obolibrary.org/obo/TO_0002675" , "gibberellic acid content" , "GACN" ,
 "http://purl.obolibrary.org/obo/TO_0002675" , "gibberellic acid content" , "gibberellin content" ,
 "http://purl.obolibrary.org/obo/TO_0000702" , "starch concentration" , "STARCHCONC" ,
 "http://purl.obolibrary.org/obo/TO_0000145" , "internode length" , "INLG" ,
 "http://purl.obolibrary.org/obo/TO_0000158" , "red light sensitivity" , "RLTSN" ,
 "http://purl.obolibrary.org/obo/TO_0000158" , "red light sensitivity" , "Pr light sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000445" , "fruit seed number" , "SDNB" ,
 "http://purl.obolibrary.org/obo/TO_0000176" , "macronutrient sensitivity" , "macronutrient deficiency" ,
 "http://purl.obolibrary.org/obo/TO_0000287" , "brown rice shape" , "BRWSHP" ,
 "http://purl.obolibrary.org/obo/TO_0000287" , "brown rice shape" , "BrS" ,
 "http://purl.obolibrary.org/obo/TO_0000196" , "amylose content" , "Amy" ,
 "http://purl.obolibrary.org/obo/TO_0000196" , "amylose content" , "AMYCN" ,
 "http://purl.obolibrary.org/obo/TO_0000016" , "cobalt sensitivity" , "COSN" ,
 "http://purl.obolibrary.org/obo/TO_0000516" , "relative root length" , "RELRTLG" ,
 "http://purl.obolibrary.org/obo/TO_0000084" , "root number" , "RTNB" ,
 "http://purl.obolibrary.org/obo/TO_0000084" , "root number" , "tnr" ,
 "http://purl.obolibrary.org/obo/TO_0000646" , "cauline axillary branch number" , "CAUAXIBRNB" ,
 "http://purl.obolibrary.org/obo/TO_0002677" , "brassinosteroid sensitivity" , "BRSN" ,
 "http://purl.obolibrary.org/obo/TO_0000545" , "panicle base to lowest branch" , "panicle base to lowest primary panicle branch" ,
 "http://purl.obolibrary.org/obo/TO_0000545" , "panicle base to lowest branch" , "PNBLBR" ,
 "http://purl.obolibrary.org/obo/TO_0000545" , "panicle base to lowest branch" , "peduncle length from panicle base to first primary branch" ,
 "http://purl.obolibrary.org/obo/TO_0000545" , "panicle base to lowest branch" , "panicle base to first primary branch" ,
 "http://purl.obolibrary.org/obo/TO_0000266" , "chalky endosperm" , "Clk" ,
 "http://purl.obolibrary.org/obo/TO_0000266" , "chalky endosperm" , "chalkiness of endosperm" ,
 "http://purl.obolibrary.org/obo/TO_0000266" , "chalky endosperm" , "CHALK" ,
 "http://purl.obolibrary.org/obo/TO_0000537" , "flower color" , "FLCL" ,
 "http://purl.obolibrary.org/obo/TO_0002739" , "fruit surface area" , "FRUTSURFAR" ,
 "http://purl.obolibrary.org/obo/TO_0000671" , "pre-flowering flower abortion" , "frequency of pre-flowering floret abortion" ,
 "http://purl.obolibrary.org/obo/TO_0000671" , "pre-flowering flower abortion" , "PREFLFLRABR" ,
 "http://purl.obolibrary.org/obo/TO_0000671" , "pre-flowering flower abortion" , "pre-flowering floret abortion" ,
 "http://purl.obolibrary.org/obo/TO_0000643" , "inflorescence bristle length" , "BRLG" ,
 "http://purl.obolibrary.org/obo/TO_0002672" , "auxin content" , "AUXCN" ,
 "http://purl.obolibrary.org/obo/TO_0000469" , "days to maturity" , "Mat" ,
 "http://purl.obolibrary.org/obo/TO_0000469" , "days to maturity" , "DTMT" ,
 "http://purl.obolibrary.org/obo/TO_0000480" , "nutrient sensitivity" , "nutrient deficiency" ,
 "http://purl.obolibrary.org/obo/TO_0000308" , "male fertility restoration trait" , "MALERF" ,
 "http://purl.obolibrary.org/obo/TO_0000308" , "male fertility restoration trait" , "male fertility restoration in F1 hybrids" ,
 "http://purl.obolibrary.org/obo/TO_0000428" , "callus induction" , "CAIND" ,
 "http://purl.obolibrary.org/obo/TO_0000027" , "culm number" , "CmN" ,
 "http://purl.obolibrary.org/obo/TO_0000478" , "abscisic acid concentration" , "ABA concentration" ,
 "http://purl.obolibrary.org/obo/TO_0000478" , "abscisic acid concentration" , "abscisic acid content" ,
 "http://purl.obolibrary.org/obo/TO_0000478" , "abscisic acid concentration" , "abscisic acid accumulation" ,
 "http://purl.obolibrary.org/obo/TO_0000478" , "abscisic acid concentration" , "ABACONC" ,
 "http://purl.obolibrary.org/obo/TO_0000212" , "green leafhopper resistance" , "GLFHRS" ,
 "http://purl.obolibrary.org/obo/TO_0000212" , "green leafhopper resistance" , "GLH" ,
 "http://purl.obolibrary.org/obo/TO_0000360" , "leaf elongation rate" , "LFELRATE" ,
 "http://purl.obolibrary.org/obo/TO_0000360" , "leaf elongation rate" , "leaf growth rate" ,
 "http://purl.obolibrary.org/obo/TO_0000410" , "polished rice protein content" , "POLRPROTCN" ,
 "http://purl.obolibrary.org/obo/TO_0000034" , "chromium sensitivity" , "CHRSN" ,
 "http://purl.obolibrary.org/obo/TO_0000049" , "gametophytic incompatibility" , "GPHIC" ,
 "http://purl.obolibrary.org/obo/TO_0000366" , "reproductive growth time" , "RGTM" ,
 "http://purl.obolibrary.org/obo/TO_0000525" , "sodium to potassium content ratio" , "sodium to potassium ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000525" , "sodium to potassium content ratio" , "Na/K ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000525" , "sodium to potassium content ratio" , "NAKRO" ,
 "http://purl.obolibrary.org/obo/TO_0000557" , "secondary branch number" , "SBRNB" ,
 "http://purl.obolibrary.org/obo/TO_0000557" , "secondary branch number" , "secondary branches per panicle" ,
 "http://purl.obolibrary.org/obo/TO_0012005" , "chlorophyll fluorescence induction kinetics" , "OJIP" ,
 "http://purl.obolibrary.org/obo/TO_0002645" , "malt tenderness" , "MALTTENDER" ,
 "http://purl.obolibrary.org/obo/TO_0000381" , "cracked grain percentage" , "CRKGRPCENT" ,
 "http://purl.obolibrary.org/obo/TO_0000381" , "cracked grain percentage" , "fissured grain percentage" ,
 "http://purl.obolibrary.org/obo/TO_0001005" , "basal tiller length" , "basal tiller height" ,
 "http://purl.obolibrary.org/obo/TO_0000375" , "brown rice ratio" , "BRWRRO" ,
 "http://purl.obolibrary.org/obo/TO_0000375" , "brown rice ratio" , "brown rice length to width ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000520" , "stomatal closure rate" , "STOCSRRATE" ,
 "http://purl.obolibrary.org/obo/TO_0002680" , "albumin content" , "albumen content" ,
 "http://purl.obolibrary.org/obo/TO_0000684" , "grassy flavor" , "GRASSYFLVOR" ,
 "http://purl.obolibrary.org/obo/TO_0000684" , "grassy flavor" , "grassy flavour" ,
 "http://purl.obolibrary.org/obo/TO_0000326" , "leaf color" , "LFCL" ,
 "http://purl.obolibrary.org/obo/TO_0000291" , "carbohydrate content" , "CARBCN" ,
 "http://purl.obolibrary.org/obo/TO_0002664" , "leaf yellowing tolerance" , "LFYTL" ,
 "http://purl.obolibrary.org/obo/TO_0000235" , "liguleless" , "LIGMIN" ,
 "http://purl.obolibrary.org/obo/TO_0000340" , "total soluble sugar content" , "TSOLSUGARCN" ,
 "http://purl.obolibrary.org/obo/TO_0000385" , "milled grain color" , "GRCL" ,
 "http://purl.obolibrary.org/obo/TO_0000385" , "milled grain color" , "MGRCL" ,
 "http://purl.obolibrary.org/obo/TO_0000418" , "bakanae disease resistance" , "BKRS" ,
 "http://purl.obolibrary.org/obo/TO_0000418" , "bakanae disease resistance" , "Bak" ,
 "http://purl.obolibrary.org/obo/TO_0002719" , "awn thickness" , "AWNTH" ,
 "http://purl.obolibrary.org/obo/TO_0000009" , "genic male sterility-photoperiod sensitive" , "PGMS" ,
 "http://purl.obolibrary.org/obo/TO_0000009" , "genic male sterility-photoperiod sensitive" , "photoperiod sensitive genic male sterility" ,
 "http://purl.obolibrary.org/obo/TO_0000009" , "genic male sterility-photoperiod sensitive" , "PPDSNGMS" ,
 "http://purl.obolibrary.org/obo/TO_0000562" , "specific leaf area" , "leaf specific area" ,
 "http://purl.obolibrary.org/obo/TO_0000562" , "specific leaf area" , "SLFAR" ,
 "http://purl.obolibrary.org/obo/TO_0000562" , "specific leaf area" , "SLA" ,
 "http://purl.obolibrary.org/obo/TO_0000173" , "ethylene sensitivity" , "ETHSN" ,
 "http://purl.obolibrary.org/obo/TO_0000173" , "ethylene sensitivity" , "ethylene response" ,
 "http://purl.obolibrary.org/obo/TO_0000378" , "leaf scald disease resistance" , "LFSRS" ,
 "http://purl.obolibrary.org/obo/TO_0000378" , "leaf scald disease resistance" , "LSc" ,
 "http://purl.obolibrary.org/obo/TO_0000344" , "days to flowering trait" , "DTFL" ,
 "http://purl.obolibrary.org/obo/TO_0000547" , "primary branch number" , "NPB" ,
 "http://purl.obolibrary.org/obo/TO_0000547" , "primary branch number" , "panicle primary branch number" ,
 "http://purl.obolibrary.org/obo/TO_0000547" , "primary branch number" , "PBRNB" ,
 "http://purl.obolibrary.org/obo/TO_0000547" , "primary branch number" , "PRB" ,
 "http://purl.obolibrary.org/obo/TO_0000547" , "primary branch number" , "number of primary rachis branches" ,
 "http://purl.obolibrary.org/obo/TO_0000547" , "primary branch number" , "primary branches per panicle" ,
 "http://purl.obolibrary.org/obo/TO_0000430" , "germination rate" , "GERMSP" ,
 "http://purl.obolibrary.org/obo/TO_0000430" , "germination rate" , "GERMRATE" ,
 "http://purl.obolibrary.org/obo/TO_0000430" , "germination rate" , "germination speed" ,
 "http://purl.obolibrary.org/obo/TO_0005002" , "oleic acid content" , "oleic oil content" ,
 "http://purl.obolibrary.org/obo/TO_0000400" , "sterile lemma color" , "SLmC" ,
 "http://purl.obolibrary.org/obo/TO_0000400" , "sterile lemma color" , "STLEMCL" ,
 "http://purl.obolibrary.org/obo/TO_0000644" , "relative root dry weight" , "RELRTDWT" ,
 "http://purl.obolibrary.org/obo/TO_0001004" , "basal tiller number" , "basal axillary shoot number" ,
 "http://purl.obolibrary.org/obo/TO_0000368" , "shoot elongation rate" , "elongation of plant height" ,
 "http://purl.obolibrary.org/obo/TO_0000368" , "shoot elongation rate" , "SHELRATE" ,
 "http://purl.obolibrary.org/obo/TO_0000197" , "ligule color" , "LIGCL" ,
 "http://purl.obolibrary.org/obo/TO_0000197" , "ligule color" , "LgC" ,
 "http://purl.obolibrary.org/obo/TO_0000443" , "ear infructescence number" , "ENO" ,
 "http://purl.obolibrary.org/obo/TO_0000443" , "ear infructescence number" , "ears per plant" ,
 "http://purl.obolibrary.org/obo/TO_0000443" , "ear infructescence number" , "ENP" ,
 "http://purl.obolibrary.org/obo/TO_0000443" , "ear infructescence number" , "ears per 10 plants" ,
 "http://purl.obolibrary.org/obo/TO_0000443" , "ear infructescence number" , "EARNB" ,
 "http://purl.obolibrary.org/obo/TO_0000443" , "ear infructescence number" , "ear number per plant" ,
 "http://purl.obolibrary.org/obo/TO_0000301" , "xanthophyll content" , "XANCN" ,
 "http://purl.obolibrary.org/obo/TO_0000042" , "f1-hybrid incompatibility" , "F1HYBIC" ,
 "http://purl.obolibrary.org/obo/TO_0000481" , "alkali sensitivity" , "ALKSN" ,
 "http://purl.obolibrary.org/obo/TO_0000119" , "root mass density 30-45" , "rmd 30-45" ,
 "http://purl.obolibrary.org/obo/TO_0000487" , "endosperm color" , "ENDCL" ,
 "http://purl.obolibrary.org/obo/TO_0012009" , "continuous fluorescence yield" , "F<sub>T</sub>" ,
 "http://purl.obolibrary.org/obo/TO_0002764" , "surface area of grain with hull" , "hulled-grain surface area" ,
 "http://purl.obolibrary.org/obo/TO_0002764" , "surface area of grain with hull" , "HULGRSURFAR" ,
 "http://purl.obolibrary.org/obo/TO_0000701" , "turgor pressure" , "TURGPRES" ,
 "http://purl.obolibrary.org/obo/TO_0000495" , "chlorophyll content" , "CHLCN" ,
 "http://purl.obolibrary.org/obo/TO_0001015" , "photosynthetic rate" , "gross photosynthetic rate" ,
 "http://purl.obolibrary.org/obo/TO_0001015" , "photosynthetic rate" , "leaf photosynthetic rate" ,
 "http://purl.obolibrary.org/obo/TO_0000399" , "grain thickness" , "GRTH" ,
 "http://purl.obolibrary.org/obo/TO_0000052" , "primary branching of inflorescence" , "PBR" ,
 "http://purl.obolibrary.org/obo/TO_0000052" , "primary branching of inflorescence" , "primary branching of panicle" ,
 "http://purl.obolibrary.org/obo/TO_0000617" , "colored grain percentage" , "percentage of green rice grains" ,
 "http://purl.obolibrary.org/obo/TO_0000617" , "colored grain percentage" , "percentage of red rice grains" ,
 "http://purl.obolibrary.org/obo/TO_0000617" , "colored grain percentage" , "percentage of damaged yellow rice grains" ,
 "http://purl.obolibrary.org/obo/TO_0000617" , "colored grain percentage" , "percentage of colored grains" ,
 "http://purl.obolibrary.org/obo/TO_0000529" , "abaxial stomatal frequency" , "ABXSTOFQ" ,
 "http://purl.obolibrary.org/obo/TO_0000411" , "seed length to width ratio" , "SDLGWDRO" ,
 "http://purl.obolibrary.org/obo/TO_0000411" , "seed length to width ratio" , "GRLGWDRO" ,
 "http://purl.obolibrary.org/obo/TO_0000411" , "seed length to width ratio" , "grain length to width ratio" ,
 "http://purl.obolibrary.org/obo/TO_0000451" , "large vascular bundle number to spikelet number ratio" , "LVBNBSPKNBRO" ,
 "http://purl.obolibrary.org/obo/TO_0000217" , "genic male sterility-thermo-photoperiod sensitive" , "thermo-photoperiod sensitive genic male sterility" ,
 "http://purl.obolibrary.org/obo/TO_0000217" , "genic male sterility-thermo-photoperiod sensitive" , "TPGMS" ,
 "http://purl.obolibrary.org/obo/TO_0000561" , "space to culm ratio" , "SPCULMRO" ,
 "http://purl.obolibrary.org/obo/TO_0001035" , "stem width" , "culm width" ,
 "http://purl.obolibrary.org/obo/TO_0001035" , "stem width" , "culm diameter" ,
 "http://purl.obolibrary.org/obo/TO_0000463" , "anthesis silking interval" , "ANTSKIT" ,
 "http://purl.obolibrary.org/obo/TO_0000463" , "anthesis silking interval" , "FLWSLKINTER" ,
 "http://purl.obolibrary.org/obo/TO_0000463" , "anthesis silking interval" , "ASI" ,
 "http://purl.obolibrary.org/obo/TO_0000333" , "sugar content" , "SUGARCN" ,
 "http://purl.obolibrary.org/obo/TO_0000587" , "endosperm quality" , "End" ,
 "http://purl.obolibrary.org/obo/TO_0000587" , "endosperm quality" , "endosperm quality (sensu Poaceae)" ,
 "http://purl.obolibrary.org/obo/TO_0000552" , "shoot dry weight" , "SHDWT" ,
 "http://purl.obolibrary.org/obo/TO_0000552" , "shoot dry weight" , "total shoot dry weight" ,
 "http://purl.obolibrary.org/obo/TO_0000401" , "plant growth hormone sensitivity" , "plant hormone response" ,
 "http://purl.obolibrary.org/obo/TO_0000401" , "plant growth hormone sensitivity" , "growth regulator sensitivity" ,
 "http://purl.obolibrary.org/obo/TO_0000159" , "blue light sensitivity" , "BLTSN" ,
 "http://purl.obolibrary.org/obo/TO_0002765" , "volume of grain with hull" , "HULGRVOL" ,
 "http://purl.obolibrary.org/obo/TO_0002765" , "volume of grain with hull" , "hulled grain volume" ,
 "http://purl.obolibrary.org/obo/TO_0002616" , "flowering time trait" , "time of flowering" ,
 "http://purl.obolibrary.org/obo/TO_0002616" , "flowering time trait" , "anthesis timing" ,
 "http://purl.obolibrary.org/obo/TO_0000645" , "relative phosphorus concentration" , "RELPHOCONC" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "cracked dehulled-grain percentage" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "crushed dehulled-grain percentage" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "CRUSHGRPCENT" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "cracked grain percentage" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "CRUSHDHULGRPCENT" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "percentage brokens" ,
 "http://purl.obolibrary.org/obo/TO_0000618" , "crushed grain percentage" , "percent broken" ,
 "http://purl.obolibrary.org/obo/TO_0000625" , "spikelet density" , "SPKDN" ,
 "http://purl.obolibrary.org/obo/TO_0000612" , "grain density" , "SDDN" ,
 "http://purl.obolibrary.org/obo/TO_0000612" , "grain density" , "test weight" ,
 "http://purl.obolibrary.org/obo/TO_0000650" , "lemma length" , "LEMLG" ,
 "http://purl.obolibrary.org/obo/TO_0000355" , "heterosis" , "heterosis in f1 hybrid" ,
